1336.35 -4874.23 5
1363.35 766.175 5
-2210.69 -896.774 5
-1020.21 -6821.7 5
-3881.11 5404.85 5
-51.7214 -2374.09 5
7285.08 661.326 5
-1390.51 4438.9 5
-2741.8 466.014 5
1182.46 5329.38 5
-80.8861 3003.17 5
230.865 -3533.15 5
5975.89 1033.46 5
3630.93 636.199 5
3467.55 -5089.88 5
-4862.29 -2692.83 5
2940.98 1448.04 5
990.331 -1768.65 5
-4627.51 720.651 5
3143.49 -1489.72 5
-1377.12 2721.57 5
3269.45 -2102.77 5
-2497.57 5938.85 5
-79.7952 -4008.69 5
3777.48 -1799.64 5
4085.22 -1251.45 5
3118.82 -4924.66 5
-420.911 -487.099 5
-1295.84 4106.44 5
-7240.31 -1804.59 5
1849.75 -2946.53 5
-3662.97 -4335.92 5
4834.55 2394.62 5
-196.867 2185.94 5
-827.547 -5201.36 5
4248.25 2220.8 5
4825.49 -3200.66 5
3022.09 -271.481 5
5782.71 -4141.25 5
4979.84 -3141.39 5
2738.39 2246.3 5
45.9895 1502.46 5
805.203 4738.37 5
-5938.39 -3077.21 5
-4807.26 -1628.55 5
2462.39 963.859 5
-6025.29 4408.91 5
4003.64 5331.49 5
-4093.98 -946.005 5
-5723.17 2278.13 5
699.68 -274.769 5
540.985 -4199.04 5
2753.39 1246.05 5
2100.36 -4644.52 5
-4359.12 463.977 5
3465.94 845.033 5
82.33 -53.6638 5
4046.16 1122.66 5
2076.59 4059.36 5
674.887 -3033.86 5
3733.33 3080.19 5
-2965.97 128.144 5
4034.83 -3168.86 5
2333.41 392.953 5
3727.46 4380.47 5
4107.88 1080.49 5
1054.37 -2340.08 5
1533.58 -3888.88 5
-339.412 -6703.11 5
-4875.8 -2130.48 5
-5407.55 5128.89 5
4598.91 1072.31 5
-5767.06 3316.23 5
-1138.67 -5332.62 5
1728.13 -3187.16 5
3594.46 754.437 5
6380.78 -1687.88 5
-1251.73 -884.929 5
13.5641 -2347.77 5
-1873.27 5647.49 5
1741.54 1191.48 5
-2105.23 5882.38 5
2310.35 3181.29 5
5896.43 1107.93 5
6305.25 -1876.88 5
-291.726 7200.15 5
-5944.28 3657.51 5
-4740.01 468.048 5
-1324.09 1584.66 5
-2087.51 5298.08 5
5596.06 -2081.49 5
4976.6 779.909 5
-281.952 -6907.43 5
-246.127 -508.902 5
3392.79 3119.9 5
259.006 1898.2 5
2200 -3827.18 5
6312.09 5.30082 5
-6455.59 -1480.76 5
3061.29 -3672.67 5
-7443.85 451.998 5
-1821.74 4844.16 5
5977.06 74.4681 5
-3596.67 -460.275 5
-3233.47 4806.86 5
4815.52 -3101.65 5
-3300.16 6518.11 5
97.569 -392.742 5
-2150.23 -1254.12 5
-2304.3 4514.51 5
-3405 5540.44 5
1695.63 37.2332 5
-3854.18 -838.176 5
-1773.37 -6013.7 5
-538.424 2801.55 5
-2925.23 5667.89 5
-3368.42 292.037 5
-5483.3 2087.28 5
5013.93 4069.97 5
3906.92 -3361.97 5
483.268 -5668.08 5
4520.15 -2248.9 5
5113.27 3366.96 5
-1985.62 4627.3 5
5893.69 -2244.81 5
-4450.38 3220.52 5
2057.67 2226.56 5
7220.33 1920.08 5
-4940.3 2760.11 5
-3859.53 -4243.18 5
-197.946 5778.33 5
-3849.77 3218.88 5
6746.21 -1922.53 5
3377.46 -3465.49 5
7050.41 -665.16 5
3475.42 -1775.08 5
970.506 6984.91 5
-437.728 4035.77 5
-1107.48 -1689.33 5
22.0196 -1543.16 5
-2805.19 567.801 5
2257.03 -5979.51 5
-1692.87 -6724.82 5
100.199 -1534.51 5
3883.22 -2868.2 5
78.9903 3986.79 5
-1451.78 -32.9406 5
932.295 5868.23 5
5434.91 3906.3 5
-1871.61 3187.37 5
-3829.76 1721.34 5
2952.6 4672.93 5
2758.85 3700.29 5
-3657.52 -2565.86 5
56.7796 339.045 5
-1261.96 5717.42 5
3710.41 -153.432 5
-6043.45 -919.537 5
2234.35 566.596 5
4339.48 2098.26 5
-2898.19 -1852.31 5
-2173.16 -6057.21 5
-3500.55 4561.24 5
2789.25 -3164.61 5
-5594.27 -4815.21 5
2816.87 3397.14 5
5851.06 -3123.35 5
5665.16 4346.44 5
-4933.96 -1929.1 5
5377.59 -3409.74 5
3619.11 4963.73 5
891.21 6614.16 5
-795.012 -4706.02 5
-6296.94 1203.73 5
-3736.04 1027.16 5
102.043 -2133.72 5
-1077.03 5795.79 5
-6119.24 -2323.76 5
-201.942 2276.47 5
4156.5 -2035.47 5
445.822 -812.794 5
-3608.63 -3991.56 5
2900.32 4073.75 5
3977.99 2108.2 5
5304.53 5246.39 5
-1898.24 5304.3 5
3402.39 456.027 5
-4351.07 3421.66 5
-1124.44 -6336.32 5
-6087.75 -2818.21 5
-4273.05 91.8097 5
-1653.65 -6711.4 5
-84.2901 -6041.06 5
-3415.19 -1930.52 5
-3379.81 4366.87 5
2099.5 -988.537 5
4871.61 135.8 5
-3367.14 -2619.6 5
5577.69 3534.86 5
-5238.03 -3722.56 5
-7123.62 608.174 5
4481.17 -2171.6 5
-969.763 -6560.04 5
6201.04 -3009.3 5
3164.56 2575.51 5
1657.65 -2361.86 5
-5956.25 -2948.02 5
6546.01 -3560.12 5
367.55 3771.62 5
-6994.89 -2246.3 5
846.212 -4036.68 5
-1910.6 -6798.58 5
-6381.77 -710.263 5
2043.12 5299.26 5
2587.77 -146.122 5
1857.36 -4647.37 5
3110.58 6253.66 5
-1822.06 -6020.76 5
5839.26 2868.75 5
-4196.08 1724.27 5
5063.62 -152.694 5
-4628.48 1381.76 5
1765.63 -6311.11 5
-337.02 -7482.83 5
-2362.26 -6833.79 5
-3145.09 -3165.87 5
2167.36 -6974.27 5
-30.3448 1419.55 5
-950.403 1161.84 5
-1428.82 -5508.53 5
-6916.97 1014.94 5
-921.531 -5193.68 5
1351.89 -2494.34 5
-1436.16 -5175.52 5
-2630.22 1926.81 5
-4585.23 -2389.21 5
1303.32 4598.36 5
1502.92 466.773 5
934.249 -6761.66 5
630.582 3195.26 5
6276.5 1639.63 5
-258.013 5367.14 5
-663.008 977.771 5
3429.65 526.508 5
3343.31 -6247.12 5
117.828 -3211.87 5
5974.41 3029.24 5
2113.13 4977.45 5
-5531.73 -4514.62 5
-5786.22 3896.04 5
-2217.49 6850.55 5
4290.98 3879.77 5
2055.66 -7096.1 5
2275.48 2281.26 5
5886.06 4425.19 5
5351.39 -1597.69 5
430.882 -2518.16 5
-2669.61 2824.26 5
-3714.42 5771.89 5
-3359.2 4546.1 5
-5100.15 -4496.82 5
-4191.58 1265.24 5
3607.9 5327.67 5
3707.67 -286.353 5
-2899.07 6335.84 5
-5152.24 3187.07 5
-109.897 6786.41 5
2957.64 3180.02 5
-428.964 4419.98 5
5956.86 2594.74 5
-2360.77 317.269 5
-573.169 2056.73 5
-6465.82 3148.53 5
6236.84 -2478.52 5
6935.68 452.754 5
-4215.68 4884.7 5
-2825.83 -2132.07 5
-1280.12 899.386 5
5599.98 -1179.16 5
5457.32 4612.36 5
-3508.47 -6445.05 5
-3454.34 176.231 5
1270.94 4952.87 5
-711.232 -2233.37 5
5518.07 1085 5
3820.46 -6313.55 5
-1641.47 -6954.45 5
1064.32 1481.9 5
3376.25 -1163.02 5
3048.87 5776.1 5
2233.44 -3662.27 5
-797.788 -6854.03 5
-4218.2 3006.44 5
1939.05 2040.31 5
-2354.5 6509.84 5
6274.48 -3038.22 5
5803.68 -4205.2 5
5295.58 59.2422 5
-3598.33 -4030.3 5
691.011 3204.71 5
-1621.25 -4793.36 5
3995.87 3972 5
-3555.35 769.761 5
-5891.02 -2063.51 5
-2374.67 4428.83 5
1949.91 1775.78 5
392.015 5284.07 5
-4743.89 -3516.85 5
2757.34 6914.33 5
-5211.32 1993.15 5
-2152.11 6506.69 5
-6025.55 -3712.91 5
2638.49 3343.96 5
494.059 2919.11 5
-1586.56 2580.26 5
-4666.51 -2998.35 5
1361.87 2549.07 5
2807.97 5814.26 5
6491.12 990.495 5
2211.9 -3030.11 5
-970.595 -1945.49 5
-3014.46 5731.27 5
7256.32 -1370.09 5
3805.96 -6383.8 5
1038.19 -1634.28 5
-1013.29 2559.49 5
3837.74 -1554.98 5
1659.08 5961.44 5
-381.47 -5101.78 5
-3911.76 -2449.8 5
2656.14 -4786.76 5
-4288.33 1441.86 5
-2686.29 4766.34 5
-1232.11 -7031.59 5
269.846 -4278.5 5
4461.7 5231.83 5
-4733.6 -5746.37 5
-785.607 438.717 5
2475.55 -6484.86 5
-3763.6 4608.44 5
-5779.87 -3738.25 5
-301.769 1776.03 5
7155.81 834.039 5
1044.68 491.569 5
-1212.95 -2683 5
-4216 3914.52 5
1641.97 -5371.64 5
-1724.41 -3101.05 5
-3981.34 4274.6 5
3731.99 -6324.59 5
-5098.08 697.019 5
2467.52 2768.12 5
-4041.41 4161.63 5
657.472 -4647.48 5
2932.42 -3185.93 5
-5241.5 4938.73 5
977.864 -7126.21 5
-271.115 3987.09 5
441.878 3881.95 5
6852.12 -2841.49 5
1317.25 -6433.75 5
4239.6 -3413.08 5
-270.993 -5908.82 5
4443.21 1795.75 5
-1655.55 1241.7 5
2386.72 5251 5
-5430.86 -3415.04 5
2771.59 3703.47 5
2834.7 -3765.32 5
-728.423 3619.75 5
2982.28 -4632.84 5
1082.4 -4312.61 5
-6529.35 454.5 5
-4676.41 -588.082 5
3096.63 -1283.51 5
4517.86 -5308.92 5
-3679.47 -3885.72 5
-1053.56 -1261.26 5
3396.15 5577.93 5
-1589.18 -5095.03 5
1114.14 728.565 5
905.224 4358.08 5
-841.934 -4115.08 5
1265.25 7180.54 5
3578.63 181.72 5
1200.34 -5181.32 5
-2650.53 -6620.91 5
-1484.96 6808.2 5
1011.1 -647.88 5
-5540.69 2553.81 5
4708.19 -717.117 5
-3733.19 3182.64 5
551.703 1061.29 5
-1421.79 5623.19 5
-4230.31 -5511.22 5
5525.01 3135.42 5
2001.16 5600.8 5
1785.59 -5941.05 5
2993.87 -2764.81 5
-2376.26 -3270.16 5
-3717.52 -2380.78 5
-5080.89 5198.19 5
1393.96 4508.27 5
-2597.74 4304.1 5
-948.169 -893.601 5
-1032.39 2260.97 5
-1754.36 1956.09 5
-4549.48 -3978.99 5
4273.5 -2954.59 5
-5177.86 2111.05 5
-2649.31 -54.2175 5
-4315.59 5942.44 5
-1562.29 754.878 5
1774.6 -5495.13 5
-971.948 -5753.95 5
697.813 1093.95 5
3433.06 528.11 5
-4304.32 4218.13 5
-2314.27 4168.6 5
1272.85 -3948.87 5
-1469.53 -3590.62 5
-2075.03 -526.812 5
-4007.81 -6118.42 5
-339.771 -7491.56 5
728.991 -5734.17 5
5767.5 3168.21 5
-1449.21 5003.19 5
-5124.39 1457.12 5
5523.3 3392.47 5
4945.06 1743.68 5
4619.56 1378.56 5
-546.403 -5109.4 5
-1755.33 673.114 5
3473 921.934 5
3663.24 -2438.43 5
1242.84 4398.68 5
-2564.7 2532.41 5
495.848 -5540.94 5
-1640.19 -5144.44 5
-4332.91 -3395.27 5
-6740.05 -637.107 5
2221.09 -2265.13 5
-4739.73 4049.03 5
-112.687 -639.926 5
5058.71 231.642 5
-965.292 -2092.86 5
-7193.13 214.894 5
-1976.37 7217.96 5
-3144.84 -1212.47 5
-920.346 -5906.17 5
2916.34 -4130.65 5
1783.47 5943.42 5
-3665.13 -2203.77 5
5488.15 3288.28 5
-4372.35 1096.41 5
-834.177 1905.02 5
5409.43 2941.51 5
-2206.89 330.428 5
-2062.63 6488.31 5
2857.92 2703.36 5
-5141.86 -2696.11 5
2574.39 1462.81 5
-5362.86 -3371.93 5
5584.9 1253.89 5
1744.44 3909.06 5
4235.9 -3892.67 5
-59.4209 104.206 5
-6099.34 -112.312 5
6243.66 1849.76 5
-2567.1 3624.44 5
-4804.01 -1605.5 5
-1465.65 1554.47 5
-1015.8 4748.5 5
-3723.02 -6290.31 5
953.513 3146.15 5
-1393.13 7284.45 5
-3544.58 1431.4 5
-2698.64 -2575.32 5
-4370.54 5770.32 5
-17.4752 5545.01 5
-3266.33 1384.79 5
-4343.08 -946.294 5
1453.36 -4156.5 5
-229.813 6757.64 5
3276.74 2532.49 5
-3623.55 -1694.17 5
560.343 -1471.72 5
-1347.76 1960.22 5
-1960.73 -1737.9 5
-7462.35 359.869 5
-612.697 6961.76 5
5947.26 283.435 5
-1998.4 2343.3 5
1979.83 -5430.77 5
5263.4 -279.515 5
-1659.5 -1789.03 5
26.9967 -5945.72 5
4309.04 5347.23 5
-3434.12 1614.23 5
2311.25 1070.16 5
-1609 3380.87 5
3448.02 -4470.68 5
695.303 101.547 5
1467.19 -5783.47 5
2766.58 -802.385 5
-4047.55 -1736.77 5
6595.59 -2600.1 5
1344.49 7060.19 5
-1160.74 -1088 5
-2399.93 5925.61 5
-2102.1 484.202 5
-4105.49 4676.22 5
-3196.5 2373.22 5
-6944.92 1709.65 5
3550.92 5070.6 5
4267.47 -5705.75 5
3373.97 -6034.13 5
4438.11 -3953.59 5
-5773.95 2777.29 5
-1075.24 -7065.4 5
-5921.63 -2040.86 5
1087.96 -1813.95 5
6994.27 2345.18 5
-5225.04 998.317 5
-4883.67 -5388.14 5
-3511.79 -5624.81 5
-407.751 5297.42 5
-2287.87 -6602.43 5
1999.79 5479.51 5
-1760.68 6278.58 5
-229.984 -4003.87 5
5203.36 -2343.75 5
6723.89 2844.81 5
-2586.63 -5530.57 5
-1635.83 -5019.37 5
-2475.63 5242.32 5
2668 865.035 5
5229.93 833.505 5
-6105.07 1392.52 5
1124.5 -2383.72 5
2937.56 -2125.69 5
-6316.95 -1029.79 5
4659.31 4464.06 5
-1749.9 5321.11 5
-4823.26 1663.26 5
-843.275 4481.26 5
6159.95 1371.84 5
2066.68 6603.23 5
737.286 2098.89 5
690.184 4502.5 5
330.926 -739.601 5
-1337.14 -630.282 5
6750.08 464.558 5
2157.59 -101.487 5
1337.06 3603.13 5
6779.08 -2536.17 5
-5177.13 -3935.37 5
-4923.44 4383.88 5
6854.85 64.1079 5
-609.978 -2712.02 5
6634.17 -627.293 5
5143.46 4860.58 5
-5704.63 -3902.31 5
-6535.37 597.89 5
3434.6 3300.8 5
4715.42 -4506.33 5
-2002.45 -1347.15 5
5629.64 4332.94 5
-1710.46 2245.24 5
5792.85 -4595.54 5
2295.58 4233.38 5
1048.6 -4963.08 5
-1685.92 -2553.2 5
298.147 2300.9 5
4983.83 -490.366 5
-1781.81 3075.03 5
974.632 -4158.01 5
-1119.1 6051.37 5
-1065.94 3117.92 5
-4360.56 2414.11 5
-4526.61 4239.9 5
3938.72 -1784.05 5
2164.91 96.4099 5
2509.2 3450.04 5
4602.38 5032.47 5
3579.36 5796.38 5
2545.23 -1960.81 5
567.488 -3044.34 5
1517.62 -1479.16 5
-6035.64 -1298.78 5
-2777.04 -5175.21 5
-790.782 -6141.26 5
2320.25 5786.07 5
1454.94 4074.23 5
1110.16 2737.51 5
-3743.18 -5466.45 5
2852.15 -5065.03 5
-3469.48 -2962.26 5
2183.5 5637.9 5
3916.08 1735.16 5
-1360.22 -1411.79 5
-1023.42 821.866 5
6225.73 1059.01 5
-1155.67 -3031.91 5
-1288.84 678.559 5
4045.5 2236.94 5
4808.48 -636.58 5
-4569.31 863.095 5
-910.488 -6254.31 5
568.492 -3052.17 5
-3504.6 3906.4 5
-3236.97 4468.7 5
-2954.07 -3943.8 5
2811.04 5337.83 5
-2499.58 4338.01 5
-5896.61 -4263.45 5
-6733.57 2471.79 5
1448.95 -4214.55 5
4817.87 -2184.75 5
42.0102 -5954.35 5
-5762.08 -1765.37 5
2797.24 -3788.88 5
1695.24 4116.51 5
-6105.29 -4182.5 5
6462.77 663.116 5
2546.33 -3976.66 5
-1015.65 -2172.12 5
-6818.71 1569.36 5
-6786.41 -916.775 5
4301.5 -3240.29 5
-1236.82 4840.06 5
-1031.23 -2877.93 5
-5506.79 4726.17 5
-133.422 -6710.13 5
-527.363 6589.84 5
-4368.93 2421.76 5
5179.54 807.186 5
-242.431 -5638.39 5
1064.85 -1050.5 5
1485.07 2862.84 5
3680.28 288.156 5
3141.89 2550.27 5
-5648.29 2273.24 5
5622.78 -4098.57 5
2710.97 -4762.4 5
-4472.74 -3654.62 5
-5291.67 2419.07 5
-6172.62 1776.49 5
4959.25 -3535.49 5
-921.288 -6732.87 5
2779.85 6550.62 5
-2738.13 -1294.61 5
-2502.98 -2332.28 5
-2830.12 660.272 5
5053.75 4742.69 5
-2151.01 4943.33 5
3811.81 1852.57 5
1557.59 -4281.74 5
-4406.04 4000.22 5
-5542.03 -3638.34 5
-15.7155 3752.25 5
6529.46 2079.4 5
-3757.42 -2110.97 5
-2631.49 -910.391 5
-100.872 4611.34 5
2204.82 -269.155 5
-4120.37 5461.65 5
5154.58 -4236.64 5
-5158.57 3954.29 5
-457.878 -3789.39 5
-4455.45 -3727.99 5
-2794.58 -1210.19 5
-1286.18 5498.36 5
1948.04 -3350.44 5
793.603 1644.87 5
316.497 5075.93 5
1459.82 1368.81 5
-3602.92 1637.44 5
2078.03 -6945.97 5
-650.928 -5231.83 5
-5912.78 -1629.43 5
-5057.75 -4680.62 5
2847.87 2673.8 5
3298.3 -542.595 5
-7380.73 -919.262 5
-2990.72 5346.07 5
4704.89 -521.105 5
2144.57 3644.44 5
4136.06 3818.29 5
-4958.26 -3716.66 5
-6207.83 3960.06 5
-5093.54 1914.71 5
-3883.47 -6123.05 5
714.591 -698.878 5
2916.91 -2795.52 5
1606.25 3321.94 5
-5768.84 2702.83 5
1876.89 6565.03 5
5522.84 -1378.08 5
1643.91 5523.74 5
4560.25 1501.59 5
-6947.67 -2419.37 5
3607.85 4738.08 5
908.286 -7281.27 5
4724.05 -2993.01 5
1260.05 4180.42 5
-1482.5 4236.2 5
3007.43 1491.55 5
4283.22 -3094.91 5
5411.85 -222.698 5
2777.83 613.478 5
2144.97 -6108.51 5
-7041.63 -2480.72 5
467.178 -617.412 5
432.678 -3077.92 5
1201.95 -6991.54 5
-3533.96 483.686 5
-4770.19 4816.74 5
-5029.86 5086.96 5
-4285.19 -5794.38 5
1801.18 -3292.37 5
4445.28 -5763.33 5
-540.267 5995.19 5
-2698.27 -524.257 5
3007.02 559.456 5
2949.15 6693.89 5
5925.21 2929.36 5
3105.63 -479.129 5
-3303.78 409.222 5
-99.2146 -4990.29 5
-5738.83 -480.06 5
514.528 -3968.76 5
-3271.36 -3135.75 5
-2147.89 -5324.81 5
-1133.8 6161.59 5
6513.45 709.904 5
1099.38 -510.329 5
-29.4768 3993.79 5
-825.844 4639.01 5
-650.348 3049.99 5
-5964.22 -2343.97 5
-4368.75 -2342.5 5
5635.43 -1888.53 5
-1396.92 -301.884 5
-3914.35 5083.31 5
-1733.38 -1197.41 5
503.303 5092.32 5
2891.48 -1418.69 5
-4954.65 4123.68 5
3807.31 5229.88 5
-6778.48 1319 5
1582.11 -4134.41 5
-2880.84 1536.03 5
6139.87 -1999.28 5
-6023.63 1348.55 5
-2391.47 -1133.91 5
1826.77 -7196.55 5
1746.67 3606.01 5
752.542 328.356 5
-6183.63 -897.383 5
683.177 1455.38 5
3568.73 4921.73 5
631.55 1667.45 5
6253.97 455.023 5
3984.48 1139.06 5
-5043.21 -963.72 5
-3699.52 -5124 5
3340.69 1924.65 5
-3267.79 -4051.8 5
-4004.94 -5874.75 5
1354.63 4938.8 5
-3684.19 -1746.28 5
-566.858 969.391 5
-5519.87 225.702 5
-4166.64 1086.15 5
-1212.23 -218.373 5
-6858.35 -2555.71 5
3920.53 5119.77 5
-2020.73 -1294.31 5
2551.37 5353.86 5
4776.28 3943.22 5
3742.57 -1347.74 5
1105.08 -880.844 5
-3725.56 -4267.31 5
-4511.29 -3871.04 5
749.512 -231.728 5
-2008.09 -1936.69 5
-5179.48 3003.06 5
766.5 -5659.63 5
-5418.99 1771.32 5
-5592.35 -2110.61 5
584.949 4425.95 5
-237.705 -4868.02 5
4110.17 86.9013 5
6859.32 -2078.78 5
-2623.11 2368.85 5
1736.97 4646.72 5
4458.1 4369.95 5
-3035.23 -182.005 5
-4001.94 4049.19 5
5007.23 -383.647 5
7290.67 477.431 5
-170.834 -5111.64 5
-553.352 138.591 5
-1327.77 1824.08 5
1212.06 -636.163 5
2125.59 1592.55 5
-4313.82 3253.87 5
-1912.77 -5039.21 5
-2532.49 -3888.2 5
1957.9 6828.69 5
-4861.06 -396.891 5
-2887.44 847.195 5
-3154.95 3969.16 5
-3547.77 -2420.89 5
